date, pm25, pm10, o3, no2, so2, co
2015/9/30, 82, 50, 30, 15, 1, 4
2015/10/1, 69, 28, 22, 7, , 1
2015/4/2, 62, 65, 35, 25, 4, 6
2015/4/3, 71, 64, 31, 15, 3, 4
2015/4/4, 74, 36, 26, 9, 4, 2
2015/4/5, 55, 42, 36, 15, 3, 4
2015/4/6, 60, 52, 28, 17, 4, 5
2015/4/7, 63, 44, 17, 10, 3, 3
2015/4/8, 61, 50, 25, 17, 4, 4
2015/4/9, 77, 57, 25, 19, 4, 5
2015/4/10, 71, 64, 25, 25, 2, 6
2015/4/11, 69, 70, 38, 21, , 6
2015/4/12, 73, 74, 42, 22, , 6
2015/4/13, 103, 68, 33, 25, , 6
2015/4/14, 95, 70, 30, 19, , 5
2015/4/15, 106, 57, 15, 13, , 4
2015/4/16, 76, 54, 24, 13, , 3
2015/4/17, 74, 60, 22, 23, 1, 7
2015/4/18, 82, 69, 35, 23, , 8
2015/4/19, 84, 56, 16, 17, , 4
2015/4/20, 70, 63, 9, 25, , 7
2015/4/21, 88, 70, 22, 25, 1, 7
2015/4/22, 89, 69, 27, 28, 2, 9
2015/4/23, 92, 73, 26, 26, 2, 8
2015/4/24, 86, 77, 34, 29, 2, 9
2015/4/25, 88, 93, 37, 29, 1, 10
2015/4/26, 133, 73, 37, 16, , 5
2015/4/27, 151, 81, 45, 28, 1, 11
2015/4/28, 155, 82, 33, 26, 1, 7
2015/4/29, 145, 75, 29, 28, 2, 6
2015/4/30, 111, 79, 32, 27, 1, 8
2015/5/1, 99, 87, 21, 23, 1, 8
2015/5/2, 133, 60, 18, 11, , 5
2015/5/3, 120, 31, 22, 12, 3, 4
2015/5/4, 85, 51, 18, 24, 1, 10
2015/5/5, 93, 62, 21, 23, 1, 6
2015/5/6, 87, 67, 19, 34, 1, 10
2015/5/7, 92, 75, 22, 27, 1, 7
2015/5/8, 105, 77, 4, 31, 1, 8
2015/5/9, 110, 73, 20, 20, , 8
2015/5/10, 119, 58, 25, 21, 2, 7
2015/5/11, 99, 64, 11, 40, 2, 12
2015/5/12, 97, 89, 9, 34, 1, 11
2015/5/13, 128, 80, 16, 31, 1, 9
2015/5/14, 123, 73, 21, 34, 2, 11
2015/5/15, 113, 75, 19, 32, , 8
2015/5/16, 127, 74, 29, 31, 2, 8
2015/5/17, 139, 75, 32, 25, 1, 8
2015/5/18, 143, 70, 29, 33, 1, 10
2015/5/19, 135, 78, 17, 35, , 8
2015/5/20, 124, 65, 11, 18, , 5
2015/5/21, 112, 51, 16, 19, , 5
2015/5/22, 102, 59, 7, 23, , 9
2015/5/23, 130, 64, 13, 18, , 4
2015/5/24, 148, 56, 23, 19, 2, 5
2015/5/25, 139, 61, 9, 38, 1, 10
2015/5/26, 120, 91, 11, 43, 1, 14
2015/5/27, 159, 94, 19, 41, 1, 12
2015/5/28, 161, 93, 11, 43, 1, 12
2015/5/29, 154, 94, 19, 29, 1, 7
2015/5/30, 161, 64, 6, 24, , 7
2015/5/31, 116, 59, 11, 22, 1, 9
2015/6/1, 142, 70, 3, 32, 2, 11
2015/6/2, 147, 89, 4, 36, 1, 12
2015/6/3, 141, 74, 9, 36, , 9
2015/6/4, 118, 77, 1, 33, , 12
2015/6/5, 115, 90, 12, 33, , 11
2015/6/6, 122, 63, 11, 18, , 9
2015/6/7, 98, 38, 17, 19, , 5
2015/6/8, 74, 54, 15, 22, , 7
2015/6/9, 94, 60, 7, 23, , 9
2015/6/10, 84, 60, 13, 16, , 6
2015/6/11, 99, 57, 11, 25, 1, 9
2015/6/12, 85, 73, 12, 26, 1, 12
2015/6/13, 123, 58, 17, 17, , 5
2015/6/14, 99, 46, 17, 19, 2, 7
2015/6/15, 82, 58, 11, 31, 2, 11
2015/6/16, 92, 78, 10, 33, 1, 13
2015/6/17, 126, 71, 11, 29, 2, 10
2015/6/18, 115, 74, 8, 41, 2, 12
2015/6/19, 124, 81, 8, 34, 1, 10
2015/6/20, 101, 93, 12, 34, 2, 13
2015/6/21, 149, 83, 8, 38, 1, 15
2015/6/22, 153, 88, 11, 44, 1, 15
2015/6/23, 157, 84, 10, 41, 1, 13
2015/6/24, 150, 85, 10, 26, 1, 10
2015/6/25, 153, 67, 11, 31, , 10
2015/6/26, 134, 75, 10, 38, 1, 14
2015/6/27, 133, 80, 15, 37, 2, 11
2015/6/28, 130, 73, 19, 24, 1, 8
2015/6/29, 118, 58, 22, 22, 2, 7
2015/6/30, 96, 84, 2, 39, 2, 14
2015/7/1, 149, 106, 4, 42, 2, 14
2015/1/2, 57, 33, 34, 6, 2, 2
2015/1/3, 56, 44, 41, 8, 3, 1
2015/1/4, 69, 53, 43, 7, 3, 3
2015/1/5, 80, 52, 34, 7, 2, 2
2015/1/6, 77, 55, 33, 7, 1, 3
2015/1/7, 72, 54, 34, 6, 1, 2
2015/1/8, 71, 55, 37, 6, 2, 1
2015/1/9, 72, 56, 49, 10, 3, 2
2015/1/10, 68, 56, 41, 9, 4, 2
2015/1/11, 65, 54, 42, 7, 4, 2
2015/1/12, 73, 55, 39, 10, 4, 3
2015/1/13, 77, 66, 47, 10, 4, 4
2015/1/14, 104, 60, 42, 8, 7, 3
2015/1/15, 82, 60, 35, 9, 5, 2
2015/1/16, 87, 59, 38, 10, 4, 3
2015/1/17, 83, 64, 35, 10, 4, 4
2015/1/18, 91, 52, 24, 3, 3, 2
2015/1/19, 84, 40, 27, 5, 3, 2
2015/1/20, 73, 40, 35, 6, 3, 2
2015/1/21, 69, 50, 33, 8, 3, 2
2015/1/22, 76, 53, 32, 7, 3, 2
2015/1/23, 68, 60, 36, 11, 3, 3
2015/1/24, 73, 55, 36, 9, 4, 2
2015/1/25, 67, 50, 32, 6, 3, 2
2015/1/26, 63, 42, 19, 6, 3, 1
2015/1/27, 53, 51, 30, 7, 4, 2
2015/1/28, 55, 53, 36, 7, 4, 2
2015/1/29, 62, 57, 36, 10, 4, 3
2015/1/30, 65, 62, 36, 11, 4, 3
2015/1/31, 71, 60, 40, 9, 4, 3
2015/2/1, 74, 54, 41, 9, 4, 2
2015/2/2, 70, 53, 36, 9, 4, 3
2015/2/3, 71, 55, 40, 10, 4, 3
2015/2/4, 69, 59, 39, 10, 4, 3
2015/2/5, 71, 61, 32, 16, 4, 3
2015/2/6, 70, 63, 37, 11, 4, 2
2015/2/7, 83, 56, 36, 12, 4, 3
2015/2/8, 67, 41, 24, 6, 4, 1
2015/2/9, 53, 46, 22, 13, 4, 2
2015/2/10, 56, 58, 32, 16, 4, 2
2015/2/11, 69, 54, 36, 10, 4, 2
2015/2/12, 59, 56, 37, 14, 4, 2
2015/2/13, 60, 60, 51, 15, 4, 3
2015/2/14, 68, 64, 39, 13, 4, 3
2015/2/15, 82, 63, 41, 10, 4, 3
2015/2/16, 83, 62, 39, 12, 4, 3
2015/2/17, 86, 64, 41, 14, 4, 3
2015/2/18, 87, 61, 33, 10, 4, 2
2015/2/19, 77, 62, 39, 12, 4, 3
2015/2/20, 81, 71, 25, 15, 4, 3
2015/2/21, 114, 53, 31, 10, 4, 3
2015/2/22, 82, 50, 29, 10, 4, 3
2015/2/23, 72, 48, 31, 11, 4, 3
2015/2/24, 63, 43, 18, 6, 3, 2
2015/2/25, 64, 44, 32, 11, 4, 3
2015/2/26, 80, 55, 26, 9, 4, 3
2015/2/27, 82, 48, 29, 8, 4, 2
2015/2/28, 68, 40, 24, 5, , 2
2015/3/1, 57, 30, 25, 7, 3, 3
2015/3/2, 55, 38, 25, 8, 4, 3
2015/3/3, 54, 47, 30, 9, 3, 3
2015/3/4, 56, 52, 32, 11, 4, 4
2015/3/5, 63, 59, 37, 16, 4, 3
2015/3/6, 74, 67, 33, 17, 4, 3
2015/3/7, 71, 68, 33, 15, 4, 3
2015/3/8, 24, 58, 35, 12, 3, 3
2015/3/9, 8, 54, 33, 14, 4, 3
2015/3/10, 11, 64, 43, 20, 4, 3
2015/3/11, 62, 72, 44, 16, 4, 3
2015/3/12, 78, 75, 42, 18, 4, 4
2015/3/13, 93, 80, 39, 18, 4, 4
2015/3/14, 111, 69, 42, 19, 4, 3
2015/3/15, 84, 66, 48, 19, 5, 4
2015/3/16, 85, 59, 52, 17, 4, 3
2015/3/17, 68, 69, 42, 20, 5, 4
2015/3/18, 72, 71, 45, 17, 4, 4
2015/3/19, 73, 69, 44, 21, 4, 4
2015/3/20, 75, 73, 34, 21, 4, 5
2015/3/21, 76, 69, 32, 12, 4, 2
2015/3/22, 64, 55, 21, 8, 3, 3
2015/3/23, 63, 52, 11, 10, 3, 2
2015/3/24, 66, 43, 19, 14, 3, 2
2015/3/25, 61, 47, 18, 17, 3, 5
2015/3/26, 75, 36, 18, 7, 2, 2
2015/3/27, 62, 31, 28, 14, 3, 4
2015/3/28, 35, 48, 38, 13, 3, 4
2015/3/29, 60, 50, 39, 13, 3, 4
2015/3/30, 71, 55, 23, 13, 3, 3
2015/3/31, 72, 58, 31, 16, 4, 4
2015/4/1, 72, 58, 38, 29, 4, 4
2014/10/2, 75, 59, 31, 15, 1, 5
2014/10/3, 83, 48, 17, 9, 1, 3
2014/10/4, 94, 35, 23, 4, 1, 2
2014/10/5, 76, 33, 28, 9, 2, 4
2014/10/6, 73, 43, 34, 13, 1, 4
2014/10/7, 75, 52, 65, 19, 1, 3
2014/10/8, 74, 47, 16, 9, , 2
2014/10/9, 78, 35, 25, 7, , 
2014/10/10, 70, 43, 30, 16, 1, 2
2014/10/11, 67, 55, 35, 15, 1, 5
2014/10/12, 83, 49, 34, 15, 2, 3
2014/10/13, 74, 52, 37, 15, 2, 3
2014/10/14, 69, 55, 35, 21, 3, 5
2014/10/15, 67, 56, 24, 15, 2, 3
2014/10/16, 71, 52, 27, 19, 2, 4
2014/10/17, 67, 55, 23, 12, 2, 2
2014/10/18, 83, 40, 9, 15, 3, 2
2014/10/19, 64, 50, 31, 13, 2, 6
2014/10/20, 79, 37, 34, 15, 4, 3
2014/10/21, 58, 52, 35, 14, 2, 4
2014/10/22, 62, 48, 31, 10, 6, 2
2014/10/23, 62, 51, 31, 13, 2, 3
2014/10/24, 67, 52, 37, 13, 3, 3
2014/10/25, 70, 55, 42, 15, 2, 3
2014/10/26, 76, 44, 26, 3, 2, 1
2014/10/27, 76, 32, 28, 5, 2, 1
2014/10/28, 67, 45, 26, 5, 2, 1
2014/10/29, 61, 32, 23, 3, 1, 
2014/10/30, 61, 31, 30, 8, 1, 
2014/10/31, 65, 40, 31, 9, 2, 1
2014/11/1, 80, 37, 26, 9, 1, 2
2014/11/2, 104, 28, 23, 4, 1, 
2014/11/3, 70, 30, 26, 9, 1, 
2014/11/4, 60, 40, 31, 10, 2, 1
2014/11/5, 57, 46, 28, 10, 1, 1
2014/11/6, 77, 45, 30, 9, 1, 1
2014/11/7, 74, 46, 33, 13, 2, 4
2014/11/8, 57, 49, 39, 12, 2, 2
2014/11/9, 58, 49, 37, 7, 2, 2
2014/11/10, 69, 41, 27, 7, 2, 
2014/11/11, 66, 46, 31, 10, 2, 1
2014/11/12, 63, 48, 33, 11, 2, 2
2014/11/13, 61, 48, 36, 12, 3, 1
2014/11/14, 65, 51, 38, 11, 2, 1
2014/11/15, 67, 53, 36, 11, 2, 1
2014/11/16, 81, 51, 44, 10, 3, 2
2014/11/17, 80, 44, 30, 8, 4, 1
2014/11/18, 66, 41, 19, 5, 1, 
2014/11/19, 66, 33, 27, 5, 1, 
2014/11/20, 61, 34, 24, 5, 2, 
2014/11/21, 57, 37, 29, 7, 1, 
2014/11/22, 55, 43, 35, 8, 2, 1
2014/11/23, 60, 40, 26, 4, 2, 
2014/11/24, 63, 31, 17, 8, 1, 
2014/11/25, 53, 44, 26, 8, 3, 
2014/11/26, 59, 44, 34, 9, 3, 1
2014/11/27, 57, 52, 33, 10, 3, 1
2014/11/28, 59, 53, 28, 9, 3, 1
2014/11/29, 62, 43, 11, 8, 2, 
2014/11/30, 59, 16, 28, 3, 1, 1
2014/12/1, 41, 18, 36, 9, 3, 
2014/12/2, 48, 35, 40, 11, 2, 1
2014/12/3, 56, 47, 48, 12, 4, 1
2014/12/4, 68, 53, 35, 11, 5, 1
2014/12/5, 72, 46, 27, 5, 3, 
2014/12/6, 74, 33, 26, 3, 1, 
2014/12/7, 71, 29, 37, 9, 3, 2
2014/12/8, 56, 36, 38, 8, 2, 2
2014/12/9, 60, 34, 27, 7, 2, 1
2014/12/10, 55, 42, 24, 5, 2, 
2014/12/11, 66, 46, 31, 8, 1, 
2014/12/12, 72, 45, 28, 8, 2, 
2014/12/14, 61, 38, 25, 5, 2, 
2014/12/15, 60, 36, 24, 4, 1, 
2014/12/16, 58, 36, 27, 5, 3, 
2014/12/17, 55, 39, 34, 7, 2, 
2014/12/18, 55, 44, 36, 8, 3, 
2014/12/19, 58, 49, 24, 6, 2, 
2014/12/20, 61, 37, 8, 4, 1, 
2014/12/21, 57, , , , , 
2014/12/23, 60, 36, 37, 11, 3, 2
2014/12/24, 82, 42, 38, 8, 3, 1
2014/12/25, 90, 40, 34, 5, 2, 5
2014/12/26, 94, 32, 33, 5, 2, 2
2014/12/27, 74, 37, 32, 5, 2, 2
2014/12/28, 57, 38, 35, 5, 2, 2
2014/12/29, 60, , , , , 
2014/7/2, 156, 62, 14, 20, 2, 9
2014/7/3, 152, 55, 9, 20, 3, 14
2014/7/4, 109, 46, 10, 14, 1, 3
2014/7/5, 85, 35, 13, 11, 1, 3
2014/7/6, 83, 48, 16, 16, 4, 11
2014/7/7, 131, 58, 10, 28, 4, 15
2014/7/8, 132, 71, 8, 35, 5, 15
2014/7/9, 123, 74, 6, 38, 6, 14
2014/7/10, 131, 87, 11, 34, 8, 14
2014/7/11, 154, 61, 3, 21, 1, 5
2014/7/12, 156, 65, 9, 36, 4, 9
2014/7/13, 162, 77, 17, 27, 4, 16
2014/7/14, 166, 63, 11, 17, 4, 10
2014/7/15, 149, 24, 7, 15, 2, 4
2014/7/16, 60, 58, 1, 22, 3, 9
2014/7/17, 103, 55, 10, 21, 3, 10
2014/7/18, 106, 68, 10, 34, 4, 12
2014/7/19, 135, 76, 13, 37, 5, 12
2014/7/20, 141, 69, 9, 16, 3, 16
2014/7/21, 154, 33, 11, 14, 1, 3
2014/7/22, 109, 38, 8, 14, 1, 3
2014/7/23, 101, 31, 11, 17, 1, 3
2014/7/24, 79, 53, 14, 20, 6, 8
2014/7/26, 132, 66, 4, 31, 1, 11
2014/7/27, 123, 68, 16, 25, 1, 8
2014/7/28, 146, 64, 3, 37, 1, 11
2014/7/29, 128, 90, 13, 31, 1, 13
2014/7/30, 154, 64, 3, 30, 1, 9
2014/7/31, 100, 64, 1, 32, , 12
2014/8/1, 115, 67, 11, 30, , 13
2014/8/2, 129, 53, 14, 17, , 7
2014/8/3, 86, 38, 19, 9, 1, 9
2014/8/4, 74, 31, 4, 37, 1, 10
2014/8/5, 49, 78, 18, 24, 1, 15
2014/8/6, 114, 45, 17, 15, 1, 4
2014/8/7, 66, 46, 1, 17, , 11
2014/8/8, 71, 66, 10, 29, 3, 14
2014/8/9, 101, 73, 11, 18, 1, 13
2014/8/10, 130, 52, 14, 14, 1, 6
2014/8/11, 115, 42, 17, 18, 1, 3
2014/8/12, 113, 53, 18, 19, 2, 8
2014/8/13, 100, 63, 16, 28, 6, 8
2014/8/14, 101, 72, 18, 31, 3, 10
2014/8/15, 98, 71, 23, 25, 2, 12
2014/8/16, 122, 68, 31, 25, 2, 10
2014/8/17, 137, 53, 3, 30, 2, 5
2014/8/18, 95, 52, 27, 25, 5, 7
2014/8/19, 70, 62, 10, 15, 1, 5
2014/8/20, 78, 50, 13, 22, , 4
2014/8/21, 111, 59, 18, 21, 1, 4
2014/8/22, 145, 70, 14, 17, 1, 8
2014/8/23, 145, 44, 10, 9, 1, 2
2014/8/24, 87, 11, 3, 7, , 2
2014/8/25, 27, 16, 1, 13, 1, 5
2014/8/26, 32, 44, 1, 17, 1, 6
2014/8/27, 62, 44, 4, 13, 1, 3
2014/8/28, 75, 53, 11, 19, 1, 8
2014/8/29, 109, 66, 14, 20, 2, 10
2014/8/30, 109, 40, 18, 9, 1, 2
2014/8/31, 67, 44, 7, 16, 1, 9
2014/9/1, 77, 30, 7, 13, 1, 3
2014/9/2, 64, 20, 12, 13, 1, 4
2014/9/3, 42, 32, 12, 16, 1, 4
2014/9/4, 51, 33, 17, 11, 1, 4
2014/9/5, 52, 23, 17, 6, 1, 1
2014/9/6, 44, 24, 1, 10, 1, 3
2014/9/7, 38, 61, 1, 13, 1, 12
2014/9/8, 107, 49, 1, 11, 1, 6
2014/9/9, 70, 33, 3, 7, 1, 1
2014/9/10, 49, 36, 21, 9, 1, 3
2014/9/11, 52, 55, 26, 15, 2, 7
2014/9/12, 78, 62, 25, 15, 2, 6
2014/9/13, 118, 49, 12, 10, 2, 3
2014/9/14, 86, 29, 3, 8, 1, 4
2014/9/15, 69, 44, 2, 14, 1, 6
2014/9/16, 64, 52, 14, 9, 1, 4
2014/9/17, 64, 44, 12, 9, 1, 1
2014/9/18, 84, 31, 5, 7, 1, 2
2014/9/19, 90, 42, 3, 7, 1, 7
2014/9/20, 114, 42, 2, 9, 1, 5
2014/9/21, 93, 44, 3, 7, 1, 6
2014/9/22, 84, 18, 6, 7, 1, 1
2014/9/23, 43, 34, 11, 13, 1, 4
2014/9/24, 64, 47, 6, 18, 2, 6
2014/9/25, 90, 37, 20, 8, 2, 2
2014/9/26, 12, 38, 18, 13, 1, 4
2014/9/27, 9, 49, 9, 18, 2, 6
2014/9/28, 21, 60, 31, 12, 1, 9
2014/9/29, 127, 32, 9, 9, 1, 2
2014/9/30, 75, 40, 26, 11, 2, 3
2014/10/1, 81, 51, 33, 15, 1, 4
2014/4/2, 52, 59, 27, 16, 1, 6
2014/4/3, 60, 61, 28, 15, 1, 8
2014/4/4, 60, 64, 32, 18, 1, 7
2014/4/5, 67, 68, 35, 18, 1, 8
2014/4/6, 85, 63, 24, 10, 1, 8
2014/4/7, 111, 48, 20, 9, 1, 6
2014/4/8, 83, 42, 23, 11, 1, 5
2014/4/9, 38, 61, 19, 14, 1, 6
2014/4/10, 40, 63, 18, 11, 1, 6
2014/4/11, 55, 67, 14, 17, 1, 8
2014/4/12, 62, 72, 18, 16, 1, 10
2014/4/13, 79, 72, 24, 14, 2, 11
2014/4/14, 69, 65, 23, 16, 2, 10
2014/4/15, 50, 72, 36, 15, 3, 10
2014/4/16, 54, 66, 27, 13, 2, 8
2014/4/17, 67, 66, 18, 20, 2, 11
2014/4/18, 78, 67, 20, 18, 1, 10
2014/4/19, 74, 62, 29, 16, 1, 12
2014/4/20, 78, 54, 28, 13, 3, 9
2014/4/21, 60, 57, 21, 15, 2, 10
2014/4/22, 52, 74, 26, 28, 3, 20
2014/4/23, 61, 83, 32, 28, 3, 16
2014/4/24, 81, 90, 35, 33, 4, 14
2014/4/25, 116, 92, 25, 32, 4, 13
2014/4/26, 148, 63, 15, 11, , 7
2014/4/27, 120, 46, 24, 14, 1, 9
2014/4/28, 87, 56, 20, 21, 2, 11
2014/4/29, 79, 73, 24, 26, 2, 9
2014/4/30, 81, 74, 23, 21, 3, 8
2014/5/1, 93, 65, 17, 15, 1, 
2014/5/2, 81, 45, 9, 24, 2, 7
2014/5/3, 51, 61, 17, 20, 3, 13
2014/5/4, 90, 34, 21, 12, 1, 
2014/5/5, 66, 39, 7, 18, 4, 
2014/5/6, 62, 61, 17, 24, 3, 5
2014/5/7, 88, 61, 18, 22, 4, 7
2014/5/8, 86, 66, 22, 27, 4, 9
2014/5/9, 85, 69, 13, 23, 2, 9
2014/5/10, 93, 56, 5, 20, , 6
2014/5/11, 102, 50, 13, 14, , 5
2014/5/12, 123, 49, 20, 21, 1, 7
2014/5/13, 130, 75, 15, 27, 3, 10
2014/5/14, 147, 75, 13, 25, 2, 7
2014/5/15, 129, 68, 17, 22, 3, 8
2014/5/16, 95, 65, 14, 22, 3, 8
2014/5/17, 86, 65, 14, 25, 3, 10
2014/5/18, 99, 74, 23, 24, 3, 12
2014/5/19, 136, 62, 15, 23, 3, 10
2014/5/20, 83, 72, 10, 17, 3, 8
2014/5/21, 101, 31, 13, 8, , 2
2014/5/22, 59, 17, 15, 16, 2, 5
2014/5/23, 46, 47, 13, 24, 4, 7
2014/5/24, 78, 48, 16, 18, 2, 6
2014/5/25, 79, 52, 6, 22, 2, 11
2014/5/26, 125, 55, 16, 25, 6, 11
2014/5/27, 149, 69, 11, 38, 5, 13
2014/5/28, 146, 64, 18, 20, 3, 8
2014/5/29, 97, 49, 15, 13, 1, 4
2014/5/30, 81, 42, 13, 15, 1, 6
2014/5/31, 79, 47, 16, 19, 1, 7
2014/6/1, 98, 64, 4, 26, 3, 17
2014/6/2, 149, 62, 4, 31, 3, 13
2014/6/3, 138, 71, 9, 21, 2, 10
2014/6/4, 141, 25, 15, 15, 1, 4
2014/6/5, 62, 38, 15, 17, 2, 6
2014/6/6, 66, 43, 10, 16, 1, 5
2014/6/7, 72, 21, 2, 10, , 2
2014/6/8, 41, 14, 11, 11, , 4
2014/6/9, 22, 18, 12, 15, 2, 7
2014/6/10, 32, 61, 6, 24, 3, 10
2014/6/11, 81, 64, 7, 17, 3, 9
2014/6/12, 127, 30, 2, 11, 1, 3
2014/6/13, 66, 21, 1, 16, 1, 8
2014/6/14, 57, 73, , 23, 3, 19
2014/6/15, 150, 66, 12, 16, 3, 15
2014/6/16, 132, 54, 11, 26, 5, 13
2014/6/17, 95, 74, 10, 34, 6, 14
2014/6/18, 132, 71, 9, 38, 5, 12
2014/6/19, 111, 72, 7, 30, 4, 13
2014/6/20, 133, 56, 3, 29, 3, 13
2014/6/21, 147, 46, 4, 17, 1, 5
2014/6/22, 129, 52, 4, 21, 3, 13
2014/6/23, 139, 63, 10, 22, 5, 15
2014/6/24, 154, 64, 6, 27, 6, 13
2014/6/25, 130, 56, 3, 17, 1, 5
2014/6/26, 139, 58, 9, 16, 1, 5
2014/6/27, 155, 62, 6, 29, 3, 13
2014/6/28, 156, 77, 12, 31, 5, 18
2014/6/29, 162, 79, 17, 30, 5, 19
2014/6/30, 176, 58, 5, 20, 2, 10
2014/7/1, 151, 58, 7, 28, 1, 7
2014/1/2, 58, 39, 26, 6, , 2
2014/1/3, 36, 59, 30, 11, 3, 3
2014/1/4, 47, 72, 74, 16, 2, 5
2014/1/5, 66, 86, 46, 15, 1, 8
2014/1/6, 146, 77, 47, 16, 1, 6
2014/1/7, 141, 72, 43, 19, 8, 5
2014/1/8, 92, 85, 21, 17, 7, 5
2014/1/9, 117, 90, 45, 13, 3, 4
2014/1/10, 146, 71, 40, 15, 3, 3
2014/1/11, 115, 67, 56, 14, 2, 3
2014/1/12, 96, 60, 38, 15, 2, 4
2014/1/13, 76, 59, 31, 10, 2, 2
2014/1/14, 64, 60, 39, 12, 2, 3
2014/1/15, 64, 66, 37, 15, 1, 3
2014/1/16, 78, 64, 18, 10, 1, 2
2014/1/17, 71, 50, 29, 5, 1, 2
2014/1/18, 61, 44, 33, 9, 1, 3
2014/1/19, 47, 55, 23, 5, 1, 3
2014/1/20, 51, 36, 25, 7, 1, 1
2014/1/21, 38, 46, 31, 8, 1, 2
2014/1/22, 41, 47, 26, 7, 1, 2
2014/1/23, 50, 40, 23, 5, 1, 2
2014/1/24, 43, 47, 30, 7, 1, 2
2014/1/25, 34, 51, 33, 9, 1, 2
2014/1/26, 47, 48, 31, 7, 1, 2
2014/1/27, 55, 39, 25, 5, 1, 2
2014/1/28, 48, 45, 33, 9, 2, 2
2014/1/29, 52, 56, 42, 11, 2, 3
2014/1/30, 58, 57, 38, 11, 2, 3
2014/1/31, 53, 57, 33, 11, 1, 3
2014/2/1, 59, 56, 28, 9, 1, 5
2014/2/2, 77, 45, 27, 9, 1, 3
2014/2/3, 55, 38, 28, 8, 1, 2
2014/2/4, 29, 51, 26, 5, 1, 2
2014/2/5, 31, 48, 24, 8, 1, 2
2014/2/6, 34, 49, 30, 10, 1, 4
2014/2/7, 33, 53, 37, 11, 2, 3
2014/2/8, 48, 49, 37, 9, 1, 3
2014/2/9, 47, 37, 38, 13, 1, 3
2014/2/10, 46, 45, 33, 8, 2, 4
2014/2/11, 56, 54, 35, 10, 2, 5
2014/2/12, 56, 56, 40, 11, 2, 5
2014/2/13, 60, 57, 30, 10, 1, 4
2014/2/14, 55, 58, 30, 7, 1, 4
2014/2/15, 60, 48, 25, 6, 2, 4
2014/2/16, 58, 35, 31, 6, 1, 4
2014/2/17, 49, 46, 33, 10, 2, 5
2014/2/18, 60, 52, 32, 10, 1, 5
2014/2/19, 56, 52, 35, 8, 2, 5
2014/2/20, 60, 50, 34, 9, 3, 5
2014/2/21, 51, 54, 32, 11, 2, 5
2014/2/22, 55, 60, 40, 8, 4, 4
2014/2/23, 59, 59, 31, 12, 5, 6
2014/2/24, 81, 52, 21, 7, 3, 4
2014/2/25, 64, 50, 28, 7, 3, 4
2014/2/26, 62, 53, 33, 10, 3, 5
2014/2/27, 58, 54, 36, 12, 2, 6
2014/2/28, 53, 59, 31, 9, 3, 5
2014/3/1, 62, 53, 20, 7, 2, 5
2014/3/2, 58, 41, 12, 7, 4, 4
2014/3/3, 52, 46, 26, 12, 3, 6
2014/3/4, 55, 60, 29, 14, 3, 7
2014/3/5, 63, 63, 34, 13, 2, 7
2014/3/6, 59, 62, 36, 14, 2, 6
2014/3/7, 56, 73, 41, 17, 3, 7
2014/3/8, 60, 77, 37, 15, 2, 8
2014/3/9, 71, 59, 24, 7, 1, 5
2014/3/10, 58, 41, 27, 10, 1, 5
2014/3/11, 34, 55, 33, 12, 2, 6
2014/3/12, 44, 61, 36, 11, 2, 6
2014/3/13, 52, 56, 24, 10, 2, 6
2014/3/14, 56, 53, 20, 10, 1, 6
2014/3/15, 64, 60, 32, 12, 2, 8
2014/3/16, 69, 53, 30, 12, 1, 8
2014/3/17, 66, 53, 32, 12, 2, 8
2014/3/18, 41, 59, 28, 13, 2, 7
2014/3/19, 50, 61, 30, 16, 2, 7
2014/3/20, 57, 65, 32, 15, 3, 9
2014/3/21, 60, 66, 37, 17, 2, 8
2014/3/22, 63, 72, 27, 23, 3, 9
2014/3/23, 67, 69, 41, 16, 3, 6
2014/3/24, 71, 68, 38, 17, 2, 7
2014/3/25, 74, 71, 37, 18, 3, 7
2014/3/26, 79, 69, 28, 14, 2, 6
2014/3/27, 79, 70, 27, 14, 1, 6
2014/3/28, 80, 73, 10, 22, 1, 9
2014/3/29, 84, , , , , 
2014/4/1, 36, 58, 28, 16, 1, 7
2025/1/1, , 44, 41, 5, , 2
2023/12/7, , 51, 17, , , 3
2023/2/13, , 51, 34, 6, , 4
2020/4/1, , 78, 37, 16, 16, 16
2020/5/22, , 69, 12, 28, 5, 10
2020/5/23, , 63, 18, 26, 4, 11
2020/6/25, , 46, 14, 25, 4, 8
2020/1/1, , 59, 35, 8, 13, 5
2019/1/1, , 51, 47, 10, 1, 8
2018/11/14, , 34, 24, 129, 4, 10
2018/11/25, , 33, 25, 6, 4, 5
2018/11/26, , 39, 36, 10, 4, 5
2018/12/25, , 47, 38, 6, , 6
2018/12/26, , 44, 30, 5, , 5
2018/12/27, , 45, 32, 8, 1, 4
2018/7/7, , 37, 16, 16, 4, 18
2018/9/2, , 49, 14, 17, 6, 13
2018/6/11, , 7, 26, 18, 3, 7
2018/2/27, , 42, 27, 6, 3, 3
2018/2/28, , 51, 32, 10, 4, 3
2018/3/1, , 55, 37, 12, 5, 2
2018/3/2, , 58, 38, 13, 5, 3
2017/10/6, , 44, , 19, 3, 9
2017/10/11, , 36, , 11, 1, 3
2017/10/12, , 34, , 11, 2, 4
2017/11/23, , 50, 38, 9, 2, 4
2017/9/10, , 18, 5, 22, 3, 10
2017/3/11, , 58, 38, 11, 3, 4
