date, pm25, pm10, o3, no2, so2, co
2022/8/12, 137, 20, 10, 10, , 5
2022/8/13, 84, 19, 9, 7, , 6
2022/8/14, 87, 13, 11, 5, , 3
2022/8/15, 67, 12, 11, 5, , 3
2022/8/16, 71, 10, 8, 6, , 2
2022/8/17, 49, 21, 15, 7, 82, 9
2022/8/18, 84, 18, 15, 5, , 5
2022/8/19, 48, 24, 12, 4, , 7
2022/8/20, 107, 41, 10, 3, , 11
2022/8/21, 137, 20, 12, 3, , 6
2022/8/22, 110, 18, 8, 5, , 7
2022/8/23, 99, 28, 12, 8, , 3
2022/8/24, 81, 30, 8, 8, , 7
2022/8/25, 122, 26, 9, 7, , 12
2022/8/26, 106, 38, 8, 9, , 13
2022/8/27, 110, 33, 13, 5, , 11
2022/8/28, 128, 23, 12, 7, , 9
2022/8/29, 109, 37, 12, 8, , 7
2022/8/30, 128, 20, 12, 5, , 2
2022/8/31, 83, 26, 12, 6, , 2
2022/9/1, 88, 37, 13, 9, , 7
2022/9/2, 82, 28, 14, 9, , 6
2022/9/3, 86, 40, 13, 10, , 10
2022/9/4, 131, 33, 13, 8, , 9
2022/9/5, 134, 47, 14, 13, , 11
2022/9/6, 118, 40, 12, 7, , 5
2022/9/7, 96, 10, 9, 6, , 2
2022/9/8, 56, 14, 14, 7, 41, 4
2022/9/9, 54, 26, 14, 8, , 4
2022/9/10, 60, 20, 15, 6, , 5
2022/9/11, 84, 18, 16, 4, 1, 3
2022/9/12, 83, 33, 17, 7, 1, 8
2022/9/13, 99, 33, 18, 4, 1, 2
2022/9/14, 65, 38, 18, 11, 1, 5
2022/9/15, 82, 34, 15, 9, 64, 6
2022/9/16, 82, 17, 10, 3, 1, 3
2022/9/17, 68, 15, 13, 3, , 3
2022/9/18, 63, 38, 16, 6, , 4
2022/9/19, 40, 20, 15, 6, , 6
2022/9/20, 51, 22, 13, 9, , 6
2022/9/21, 70, 18, 15, 9, , 8
2022/9/22, 54, 14, 15, 6, 1, 5
2022/9/23, 42, 22, 11, 5, , 3
2022/9/24, 72, 22, 7, 5, , 4
2022/9/25, 75, 20, 11, 4, , 4
2022/9/26, 61, 25, 14, 6, , 4
2022/9/27, 55, 24, 13, 6, , 4
2022/9/28, 70, 39, 15, 6, , 5
2022/9/29, 70, 24, 11, 3, , 3
2022/9/30, 53, 34, 17, 6, , 4
2022/10/1, 63, 35, 16, 7, , 4
2022/4/2, 80, 39, 14, 9, , 6
2022/4/3, 57, 15, 10, 3, , 2
2022/4/4, 15, 27, 9, 9, , 4
2022/4/5, 33, 45, 12, 16, , 8
2022/4/6, 58, 52, 12, 14, , 3
2022/4/7, 59, 46, 11, 13, , 2
2022/4/8, 55, 34, 12, 10, , 1
2022/4/9, 50, 19, 9, 5, , 
2022/4/10, 35, 15, 8, 6, , 1
2022/4/11, 35, 25, 10, 8, , 
2022/4/12, 30, 37, 24, 9, 3, 4
2022/4/13, 49, 42, 11, 12, , 5
2022/4/14, 81, 57, 15, 14, , 4
2022/4/15, 105, 21, 12, 5, , 1
2022/4/16, 48, 30, 14, 8, , 5
2022/4/17, 84, 36, 14, 10, , 5
2022/4/18, 110, 40, 11, 14, , 6
2022/4/19, 95, 32, 7, 12, , 6
2022/4/20, 101, 15, 8, 12, , 4
2022/4/21, 63, 35, 1, 18, , 9
2022/4/22, 133, 18, 5, 10, , 7
2022/4/23, 65, 17, 2, 8, , 8
2022/4/24, 73, 9, 6, 3, , 2
2022/4/25, 54, 7, 8, 7, , 2
2022/4/26, 61, 7, 9, 6, 1, 3
2022/4/27, 41, 15, 29, 13, 15, 14
2022/4/28, 73, 25, 11, 11, , 14
2022/4/29, 60, 22, 9, 12, , 10
2022/4/30, 79, 21, 9, 13, , 16
2022/5/1, 106, 23, 9, 11, , 15
2022/5/2, 103, 24, 9, 9, , 3
2022/5/3, 111, 30, 11, 13, , 7
2022/5/4, 121, 38, 5, 11, , 11
2022/5/5, 137, 46, 6, 10, , 7
2022/5/6, 143, 41, 9, 9, , 7
2022/5/7, 149, 39, 5, 8, , 12
2022/5/8, 141, 25, 6, 8, , 3
2022/5/9, 110, 35, 6, 9, , 4
2022/5/10, 112, 32, 3, 8, , 5
2022/5/11, 122, 66, 8, 14, , 14
2022/5/12, 169, 54, 2, 14, 1, 9
2022/5/13, 154, 18, 10, 6, , 3
2022/5/14, 66, 20, 7, 9, , 7
2022/5/15, 101, 47, 11, 12, , 24
2022/5/16, 206, 45, 8, 10, 60, 18
2022/5/17, 184, 32, 6, 12, , 9
2022/5/18, 128, 32, 8, 7, 1, 2
2022/5/19, 107, 40, 8, 13, , 4
2022/5/20, 94, 27, 10, 11, , 9
2022/5/21, 73, 36, 8, 10, , 24
2022/5/22, 125, 35, 3, 11, , 16
2022/5/23, 103, 14, 7, 13, 1, 6
2022/5/24, 75, 17, 6, 9, 1, 4
2022/5/25, 72, 20, 8, 7, , 6
2022/5/26, 81, 16, 4, 6, , 4
2022/5/27, 71, 24, 4, 7, 1, 2
2022/5/28, 90, 26, 7, 6, , 9
2022/5/29, 89, 29, 11, 10, , 17
2022/5/30, 114, 49, 6, 11, , 16
2022/5/31, 185, 34, 3, 14, 1, 6
2022/6/1, 192, 59, 4, 17, , 13
2022/6/3, 130, 18, 7, 12, 1, 7
2022/6/4, 47, 9, 4, 10, , 1
2022/6/5, 59, 17, 9, 9, , 12
2022/6/6, 81, 26, 6, 9, , 18
2022/6/7, 84, 31, 10, 12, , 10
2022/6/8, 90, 35, 6, 11, 14, 12
2022/6/9, 107, 22, 9, 10, , 4
2022/6/10, 93, 25, 9, 12, , 11
2022/6/11, 132, 51, 8, 12, , 14
2022/6/12, 196, 27, 8, 5, , 15
2022/6/13, 110, 31, 7, 9, , 1
2022/6/14, 89, 29, 10, 12, , 6
2022/6/15, 84, 35, 10, 14, , 7
2022/6/16, 127, 24, 6, 9, , 3
2022/6/17, 88, 31, 10, 9, , 10
2022/6/18, 93, 31, 7, 8, , 11
2022/6/19, 114, 38, 6, 9, , 8
2022/6/20, 127, 45, 2, 12, , 9
2022/6/21, 150, 32, 8, 13, , 9
2022/6/22, 137, 43, 1, 16, , 12
2022/6/23, 128, 12, 12, 5, 1, 2
2022/6/24, 31, 24, 10, 11, , 17
2022/6/25, 78, 29, 7, 9, , 20
2022/6/26, 119, 35, 9, 7, , 24
2022/6/27, 125, 38, 6, 9, 1, 17
2022/6/28, 128, 26, 9, 12, , 9
2022/6/29, 98, 31, 5, 14, , 4
2022/6/30, 95, 15, 17, 7, , 1
2022/7/1, 63, 12, 16, 11, , 8
2022/1/4, 9, 19, 11, 1, , 5
2022/1/5, 12, 30, 18, 3, , 4
2022/1/6, 25, 35, 16, 4, , 4
2022/1/7, 35, 36, 25, 6, , 4
2022/1/8, 41, 33, 11, 5, 1, 4
2022/1/9, 34, 17, 15, 1, , 4
2022/1/10, 17, 26, 20, 3, , 4
2022/1/11, 27, 28, 15, 3, 2, 4
2022/1/12, 34, 30, 24, 3, , 5
2022/1/13, 30, 25, 14, 2, 1, 4
2022/1/14, 22, 22, 14, 2, , 4
2022/1/15, 15, 25, 13, 2, , 4
2022/1/16, 27, 20, 10, 1, , 4
2022/1/17, 19, 15, 12, 1, , 4
2022/1/18, 7, 22, 14, 1, 1, 5
2022/1/19, 15, 27, 17, 5, 1, 5
2022/1/20, 30, 26, 13, 4, , 8
2022/1/21, 17, 25, 14, 4, , 3
2022/1/22, 16, 17, 8, 2, , 3
2022/1/23, 8, 15, 12, 2, 1, 3
2022/1/24, 16, 21, 14, 3, , 3
2022/1/25, 20, 31, 17, 5, , 3
2022/1/26, 39, 29, 13, 10, , 7
2022/1/27, 32, 27, 10, 4, , 3
2022/1/28, 37, 31, 11, 4, , 4
2022/1/29, 31, 26, 14, 3, , 4
2022/1/30, 39, 21, 13, 3, , 4
2022/1/31, 30, 28, 16, 4, , 4
2022/2/1, 24, 35, 17, 8, 2, 5
2022/2/2, 49, 28, 13, 4, 3, 4
2022/2/3, 51, 25, 12, 3, , 4
2022/2/4, 34, 25, 15, 4, 1, 4
2022/2/5, 7, 24, 16, 5, , 4
2022/2/6, 22, 35, 26, 8, , 6
2022/2/7, 40, 34, 19, 6, 3, 5
2022/2/8, 46, 41, 20, 6, , 5
2022/2/9, 46, 48, 23, 8, 66, 6
2022/2/10, 75, 44, 22, 5, 4, 5
2022/2/11, 75, 58, 30, 8, 2, 7
2022/2/12, 115, 70, 36, 13, , 14
2022/2/13, 122, 45, 21, 4, 1, 6
2022/2/14, 83, 43, 22, 4, , 5
2022/2/15, 60, 31, 12, 3, , 5
2022/2/16, 48, 36, 23, 7, , 6
2022/2/17, 52, 52, 25, 8, 1, 7
2022/2/18, 73, 54, 35, 11, , 8
2022/2/19, 110, 37, 16, 7, , 1
2022/2/20, 73, 19, 14, 3, , 
2022/2/21, 41, 31, 13, 5, , 
2022/2/22, 50, 18, 10, , 1, 
2022/2/23, 32, 18, 4, , , 
2022/2/24, 40, 18, 12, 3, , 1
2022/2/25, 34, 24, 16, 9, , 
2022/2/26, 42, 14, 10, 5, , 1
2022/2/27, 22, 14, 11, 4, , 
2022/2/28, 19, 36, 13, 3, , 
2022/3/1, 47, 30, 13, 4, , 1
2022/3/2, 52, 20, 15, 5, , 
2022/3/3, 33, 20, 9, 6, , 1
2022/3/4, 47, 21, 16, 4, , 
2022/3/5, 34, 23, 14, 3, , 
2022/3/6, 33, 19, 14, 5, , 1
2022/3/7, 32, 27, 11, 5, , 1
2022/3/8, 22, 25, 10, 5, , 1
2022/3/9, 34, 27, 11, 3, , 1
2022/3/10, 26, 29, 13, 3, , 1
2022/3/11, 37, 35, 17, 5, , 5
2022/3/12, 61, 41, 14, 4, , 2
2022/3/13, 71, 34, 17, 7, , 2
